date,hour,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-01-18,18,72.6046511627907,79.67441860465117,20.718139534883722,63.965581395348835,3.166279069767442,0.0,0.005813953488372093
2022-01-18,19,92.93023255813954,99.69767441860465,20.39906976744186,66.23209302325581,4.250930232558139,0.0,0.007906976744186047
2022-01-18,20,91.6046511627907,97.97674418604652,20.210232558139534,69.9206976744186,4.091162790697674,0.0,0.011627906976744186
2022-01-18,21,96.18604651162791,102.86046511627907,20.08093023255814,70.87511627906977,3.8453488372093023,0.0,0.012558139534883722
2022-01-18,22,68.16279069767442,79.09302325581395,19.17279069767442,73.93581395348836,0.6751162790697675,0.0,0.0
2022-01-18,23,50.093023255813954,63.02325581395349,18.409767441860467,78.45953488372093,0.2802325581395349,0.0,0.0
2022-01-19,00,46.48837209302326,57.76744186046512,18.142093023255814,79.24488372093023,0.2169767441860465,0.0,0.00023255813953488373
2022-01-19,01,45.63636363636363,57.36363636363637,18.00431818181818,80.2215909090909,0.20295454545454544,0.0,0.0
2022-01-19,02,46.81395348837209,58.627906976744185,17.664883720930234,81.46674418604651,0.21232558139534885,0.0,0.0
2022-01-19,03,48.883720930232556,62.13953488372093,17.31906976744186,83.21581395348836,0.24046511627906977,0.0,0.0
2022-01-19,04,56.116279069767444,68.23255813953489,17.129302325581396,84.40139534883721,0.31209302325581395,0.0,0.0
2022-01-19,05,111.95348837209302,122.6046511627907,16.663720930232557,87.28162790697675,0.4983720930232558,0.0,0.0
2022-01-19,06,118.20930232558139,127.0,16.193488372093025,84.73813953488371,0.59,0.0,0.0
2022-01-19,07,88.90697674418605,94.81395348837209,16.814883720930233,75.36697674418605,0.7465116279069768,0.0,0.0
2022-01-19,08,82.70454545454545,89.25,17.8075,71.13454545454546,1.0363636363636364,0.0,0.0
2022-01-19,09,64.88372093023256,74.18604651162791,19.88046511627907,62.745348837209306,0.712093023255814,0.0,0.0
2022-01-19,10,54.86046511627907,66.20930232558139,20.267674418604653,60.19837209302326,0.5409302325581395,0.0,0.0
2022-01-19,11,49.348837209302324,61.674418604651166,20.772558139534883,58.07604651162791,0.42441860465116277,0.0,0.0
2022-01-19,12,49.58139534883721,62.116279069767444,21.8746511627907,54.15302325581395,0.34813953488372096,0.0,0.0
2022-01-19,13,46.674418604651166,58.325581395348834,23.01651162790698,50.43418604651163,0.24093023255813953,0.0,0.0
2022-01-19,14,45.86363636363637,56.93181818181818,24.12181818181818,45.91090909090909,0.2656818181818182,0.0,0.0
2022-01-19,15,44.78048780487805,55.5609756097561,23.675853658536585,46.558292682926826,0.3348780487804878,0.0,0.0
2022-01-19,16,45.25581395348837,56.16279069767442,23.236511627906975,48.06511627906977,0.39999999999999997,0.0,0.0
2022-01-19,17,51.2093023255814,64.25581395348837,22.257441860465118,52.77023255813953,0.9923255813953489,0.0,0.0
2022-01-19,18,60.15909090909091,71.0909090909091,21.414772727272727,57.7375,1.6729545454545454,0.0,0.00045454545454545455
2022-01-19,19,81.62790697674419,87.32558139534883,21.13325581395349,59.8753488372093,1.380232558139535,0.0,0.0
2022-01-19,20,105.53488372093024,113.32558139534883,20.935581395348837,59.534418604651165,1.2223255813953489,0.0,0.0
2022-01-19,21,65.69767441860465,75.55813953488372,19.92093023255814,71.5586046511628,0.4646511627906977,0.0,0.0
2022-01-19,22,50.372093023255815,63.348837209302324,19.267674418604653,74.23279069767442,0.32813953488372094,0.0,0.0
2022-01-19,23,46.23255813953488,57.604651162790695,19.073488372093024,73.09627906976743,0.29511627906976745,0.0,0.0
2022-01-20,00,44.74418604651163,55.906976744186046,18.756511627906978,74.29511627906977,0.26465116279069767,0.0,0.0
2022-01-20,01,37.63636363636363,45.59090909090909,18.50090909090909,75.09363636363636,0.2375,0.0,0.0
2022-01-20,02,36.4,43.475,18.3975,76.142,0.2305,0.0,0.0
2022-01-20,03,39.72093023255814,48.23255813953488,18.440232558139538,76.98581395348837,0.24604651162790697,0.0,0.0
2022-01-20,04,42.95348837209303,53.02325581395349,18.380697674418606,78.63279069767442,0.2981395348837209,0.0,0.0
2022-01-20,05,46.93023255813954,59.0,17.824883720930234,80.4539534883721,0.34976744186046516,0.0,0.0
2022-01-20,06,50.97674418604651,63.906976744186046,17.436976744186044,81.19093023255815,0.5011627906976744,0.0,0.0
2022-01-20,07,60.23255813953488,71.23255813953489,17.419534883720928,82.0525581395349,0.6690697674418604,0.0,0.0
2022-01-20,08,72.75,79.22727272727273,17.27340909090909,83.59613636363636,0.7559090909090909,0.0,0.0
2022-01-20,09,83.02325581395348,89.20930232558139,18.54767441860465,79.59860465116279,0.7911627906976744,0.0,0.0
2022-01-20,10,84.97674418604652,90.93023255813954,19.425116279069766,76.0067441860465,0.7230232558139534,0.0,0.0
2022-01-20,11,83.51162790697674,88.6046511627907,19.80139534883721,73.69046511627907,0.6206976744186047,0.0,0.0
2022-01-20,12,81.32558139534883,86.95348837209302,19.547441860465117,74.15837209302326,0.552093023255814,0.0,0.0
